;dlwrf_s1_1;dlwrf_s2_1;dlwrf_s3_1;dlwrf_s4_1;dlwrf_s5_1;dswrf_s1_1;dswrf_s2_1;dswrf_s3_1;dswrf_s4_1;dswrf_s5_1;pres_ms1_1;pres_ms2_1;pres_ms3_1;pres_ms4_1;pres_ms5_1;pwat_ea1_1;pwat_ea2_1;pwat_ea3_1;pwat_ea4_1;pwat_ea5_1;spfh_2m1_1;spfh_2m2_1;spfh_2m3_1;spfh_2m4_1;spfh_2m5_1;tmin_2m1_1;tmin_2m2_1;tmin_2m3_1;tmin_2m4_1;tmin_2m5_1;tmp_sfc1_1;tmp_sfc2_1;tmp_sfc3_1;tmp_sfc4_1;tmp_sfc5_1;ulwrf_s1_1;ulwrf_s2_1;ulwrf_s3_1;ulwrf_s4_1;ulwrf_s5_1;ulwrf_t1_1;ulwrf_t2_1;ulwrf_t3_1;ulwrf_t4_1;ulwrf_t5_1;uswrf_s1_1;uswrf_s2_1;uswrf_s3_1;uswrf_s4_1;uswrf_s5_1;dlwrf_s1_2;dlwrf_s2_2;dlwrf_s3_2;dlwrf_s4_2;dlwrf_s5_2;dswrf_s1_2;dswrf_s2_2;dswrf_s3_2;dswrf_s4_2;dswrf_s5_2;pres_ms1_2;pres_ms2_2;pres_ms3_2;pres_ms4_2;pres_ms5_2;pwat_ea1_2;pwat_ea2_2;pwat_ea3_2;pwat_ea4_2;pwat_ea5_2;spfh_2m1_2;spfh_2m2_2;spfh_2m3_2;spfh_2m4_2;spfh_2m5_2;tmin_2m1_2;tmin_2m2_2;tmin_2m3_2;tmin_2m4_2;tmin_2m5_2;tmp_sfc1_2;tmp_sfc2_2;tmp_sfc3_2;tmp_sfc4_2;tmp_sfc5_2;ulwrf_s1_2;ulwrf_s2_2;ulwrf_s3_2;ulwrf_s4_2;ulwrf_s5_2;ulwrf_t1_2;ulwrf_t2_2;ulwrf_t3_2;ulwrf_t4_2;ulwrf_t5_2;uswrf_s1_2;uswrf_s2_2;uswrf_s3_2;uswrf_s4_2;uswrf_s5_2;dlwrf_s1_3;dlwrf_s2_3;dlwrf_s3_3;dlwrf_s4_3;dlwrf_s5_3;dswrf_s1_3;dswrf_s2_3;dswrf_s3_3;dswrf_s4_3;dswrf_s5_3;pres_ms1_3;pres_ms2_3;pres_ms3_3;pres_ms4_3;pres_ms5_3;pwat_ea1_3;pwat_ea2_3;pwat_ea3_3;pwat_ea4_3;pwat_ea5_3;spfh_2m1_3;spfh_2m2_3;spfh_2m3_3;spfh_2m4_3;spfh_2m5_3;tmin_2m1_3;tmin_2m2_3;tmin_2m3_3;tmin_2m4_3;tmin_2m5_3;tmp_sfc1_3;tmp_sfc2_3;tmp_sfc3_3;tmp_sfc4_3;tmp_sfc5_3;ulwrf_s1_3;ulwrf_s2_3;ulwrf_s3_3;ulwrf_s4_3;ulwrf_s5_3;ulwrf_t1_3;ulwrf_t2_3;ulwrf_t3_3;ulwrf_t4_3;ulwrf_t5_3;uswrf_s1_3;uswrf_s2_3;uswrf_s3_3;uswrf_s4_3;uswrf_s5_3;dlwrf_s1_4;dlwrf_s2_4;dlwrf_s3_4;dlwrf_s4_4;dlwrf_s5_4;dswrf_s1_4;dswrf_s2_4;dswrf_s3_4;dswrf_s4_4;dswrf_s5_4;pres_ms1_4;pres_ms2_4;pres_ms3_4;pres_ms4_4;pres_ms5_4;pwat_ea1_4;pwat_ea2_4;pwat_ea3_4;pwat_ea4_4;pwat_ea5_4;spfh_2m1_4;spfh_2m2_4;spfh_2m3_4;spfh_2m4_4;spfh_2m5_4;tmin_2m1_4;tmin_2m2_4;tmin_2m3_4;tmin_2m4_4;tmin_2m5_4;tmp_sfc1_4;tmp_sfc2_4;tmp_sfc3_4;tmp_sfc4_4;tmp_sfc5_4;ulwrf_s1_4;ulwrf_s2_4;ulwrf_s3_4;ulwrf_s4_4;ulwrf_s5_4;ulwrf_t1_4;ulwrf_t2_4;ulwrf_t3_4;ulwrf_t4_4;ulwrf_t5_4;uswrf_s1_4;uswrf_s2_4;uswrf_s3_4;uswrf_s4_4;uswrf_s5_4;salida
1197;266,804485;265,7379234;274,0831937;302,5683788;304,568376;0;206,3636364;494,3636364;940;736,0909091;102279,1321;102439,7365;102348,7813;102069,9666;101956,0412;11,29153373;10,73023224;10,17626814;10,15454552;9,978868918;0,004330961;0,004791818;0,005338182;0,005672172;0,005912538;280,9900457;280,7725664;280,7761452;289,2634555;289,263633;280,5074796;287,9570756;298,6598178;301,0990268;292,6525463;358,9924205;363,9262668;393,4541681;463,7728826;454,1463873;260,9160794;259,911044;269,1610357;295,7633112;296,1982117;0;52,54545455;102;168;142,2727273;267,8953941;264,5561052;272,5377391;300,8411061;303,1138306;0;200;490,6363636;930;729,0909091;102337,3203;102494,9979;102392,1065;102097,2393;101960,6115;10,96426123;10,42114136;10,03081365;10,05454566;9,906141541;0,004359143;0,004664545;0,005141818;0,005484899;0,005831629;280,6082292;280,3634699;280,3488686;288,7361839;288,72727;280,0347512;287,4388983;298,0416371;300,65357;292,3070928;356,446966;361,198994;390,4541681;460,3183372;451,3282055;258,1888067;260,5474077;268,7973993;294,1269476;294,6527571;0;54,90909091;105,9090909;174,2727273;147,6363636;264,804485;257,1015597;264,8104664;292,2047424;294,568376;0;210;491,1818182;930;728,8181818;102420,6044;102533,0817;102415,1129;102102,3459;101956,8516;9,982442943;9,257504897;8,903541001;8,900000139;9,033414364;0,00424187;0,004391818;0,004725455;0,005025809;0,00539072;279,1173179;278,7907437;278,8034141;287,490731;287,4999972;278,4711137;285,9298068;296,8689104;299,7172102;291,1252719;348,446966;353,1080849;382,7268954;453,6819735;444,87366;254,0979018;259,1837713;267,1610357;291,581493;291,7436662;0;58;111,2727273;183,3636364;155,3636364;273,7135759;246,8288325;253,8104664;279,1138333;281,7501942;0;208,1818182;492,1818182;930;730,0909091;102578,7209;102616,358;102463,1875;102103,8814;101935,9105;8,918806683;7,530232299;7,012631676;7,027272658;7,651596069;0,004020961;0,004020909;0,00408;0,0042449;0,004475266;276,926411;276,5180165;276,5125039;285,6089089;285,6090892;276,2620156;284,4570756;295,9507308;299,7081188;289,8525474;340,9015115;343,5626304;374,6359863;449,5910645;440,2372964;248,3706291;254,5474049;263,8883084;289,8542203;289,561848;0;56,09090909;108,0909091;178,0909091;151;22853700
1198;272,4939104;275,8680919;289,4637451;324,4063332;325,6863764;0;210;502,8181818;940,9090909;739;102043,5639;101998,2251;101825,0526;101507,1811;101362,0476;9,084991802;9,234919635;9,900000052;10,34545456;10,64465583;0,004544068;0,005236671;0,005366639;0,005648673;0,005907379;282,6454357;282,5108226;282,5060314;296,3245766;296,3336875;280,6583557;293,2762146;304,4926675;305,2877752;296,7304743;356,1457603;377,4066051;417,9815341;495,4172197;482,2157482;271,0264338;272,6983421;284,6141163;311,1874806;308,9476124;0;54,81818182;104;168,8181818;142,6363636;272,2211831;275,8680919;289,2819269;324,9517878;326,5045582;0;210;495,2727273;930;730,0909091;102066,7933;101987,2166;101774,4709;101445,4176;101285,5739;10,31226453;10,48946502;10,86363636;11,11818184;11,17192823;0,004513158;0,005252126;0,005606639;0,005789582;0,006145561;281,681796;281,6290034;281,6242121;296,0700267;296,0555059;279,9038086;292,058025;303,0017561;304,2605036;296,5304815;354,5093966;373,1338778;411,4360795;486,689947;476,1248391;268,1173429;269,1528875;280,25048;306,8238442;305,8567033;0;56;106,8181818;174;147,2727273;264,7666376;268,6862737;281,5546542;316,5881514;318,6863764;0;210;493,9090909;927,2727273;726,7272727;102092,495;101962,669;101709,2464;101394,0064;101233,3366;10,04862811;10,39855602;10,56363626;10,83636371;10,78101947;0,004109522;0,004988489;0,005690275;0,005907764;0,006361016;280,2090676;280,1471835;280,142395;294,3154852;294,3191445;278,8038053;289,6580283;300,3381209;302,0332281;295,0941162;347,6912148;364,0429688;399,0724432;471,1444924;462,5793845;263,5718883;264,1528875;274,5232072;301,3692988;301,8567033;0;59;111,6363636;182;154,0909091;258,6757285;264,7771828;277,0091997;311,224515;313,9591037;0;210;492,2727273;920;723,5454545;102023,081;101809,755;101554,3842;101265,4389;101114,9737;9,530446226;9,834919583;9,70909084;10,23636367;10,39920113;0,003709522;0,004585762;0,005331184;0,005758673;0,006072834;279,5727012;279,5017284;279,5060286;293,6518416;293,6400479;278,4583546;288,6943942;299,6744829;301,4968678;294,7213884;344,5093966;359,6793324;394,5269886;467,5990379;459,3975664;259,8446156;260,4256148;271,4322981;300,2783897;300,6748851;0;57;107,9090909;175;148;25850400
1199;291,3968894;297,1084428;312,4546148;353,4124423;355,5584495;0;204,5454545;489,5454545;920;717,5454545;101481,419;101444,7955;101244,5107;100942,1683;100869,9588;13,11570324;16,08181849;18,73636367;21,90531713;23,19136377;0,004306646;0,007190124;0,008418335;0,00817446;0,00813918;286,5326816;286,4292353;286,4292353;298,3668879;298,376168;285,2381259;294,5196145;304,5839899;306,0522322;298,9121538;383,5464367;392,6243786;426,7327825;497,6546492;487,7360923;255,5199308;247,6329873;259,1184595;285,6280462;283,4713273;0;50,72727273;98,90909091;162;135,9090909;297,7605258;293,290261;308,0000694;353,9578968;358,1948131;0;204,5454545;487,5454545;910,9090909;708,7272727;101423,9027;101377,3018;101172,7557;100861,8189;100737,6541;12,0702486;14,60000012;18,14545475;23,1416808;24,84590912;0,004305737;0,005746487;0,008158335;0,008522642;0,00854918;286,5054072;286,3110518;286,3110518;298,3187089;298,3216248;285,1199452;294,1287065;304,1839849;305,6704213;299,0667003;384,8191639;391,3516513;425,0055098;494,8364674;485,9179105;236,1562944;245,6329859;258,3002763;282,0825917;279,3804183;0;52,72727273;103,0909091;167,5454545;140,1818182;294,2150712;286,7448065;298,8182512;343,5942605;349,5584495;0;207,2727273;488,0909091;897,2727273;695,3636364;101386,6449;101324,022;101132,0447;100824,6839;100678,1491;11,12479418;12,69090913;15,56363635;21,40531713;24,55499996;0,004310283;0,00521376;0,007124699;0,008568097;0,009046453;285,4145008;285,2019626;285,2019626;296,74689;296,7488986;283,9654042;292,6923384;302,3112571;303,4704174;297,5121571;379,3646185;384,8061967;416,5509644;481,7455583;473,3724559;225,9744762;245,2693495;256,3911826;263,9007735;265,0167819;0;55,63636364;108,7272727;173,8181818;144,3636364;286,4877985;284,1084428;295,2727966;334,0488059;341,0129949;0;205,4545455;487,4545455;887,2727273;681,8181818;101250,9247;101154,2692;100987,0795;100705,2266;100585,6825;10,01570311;10,99090906;13,14545467;17,67804458;22,77318226;0,004209374;0,004887396;0,00596379;0,007638097;0,008787362;285,77814;285,5474188;285,5474188;296,6687067;296,4952615;284,4835871;292,7650646;302,0021695;302,4067799;296,6121493;379,910073;385,7152876;416,7327825;477,1091947;467,7360923;245,3381126;248,9057132;256,7548204;250,446228;247,5622337;0;54,45454545;105,0909091;166,2727273;136,1818182;22198500
1200;336,5605469;335,4187039;356,6901301;393,6930265;389,8812034;0;190,9090909;324,9090909;451,8181818;402,1818182;101256,2038;101285,3601;101300,8416;101117,9063;101058,7294;25,74509707;24,47272769;26,20153549;24,78234638;23,81892464;0,008479739;0,009427818;0,008162868;0,007850726;0,008122127;291,0046026;290,7257385;290,7260992;298,7556652;298,6705849;290,1615961;298,1191295;301,3679282;303,6861461;299,776861;408,3858975;416,056022;440,1493447;475,2422985;475,1651417;204,6417694;234,5723447;213,5783622;163,6982422;164,6146726;0;44,27272727;64,09090909;76,27272727;70,90909091;339,5605469;340,8732494;361,6901301;390,4202992;385,7902943;0;160,9090909;245,5454545;533,6363636;458,1818182;101051,5028;101093,032;101105,3878;100922,8622;100895,1364;23,99055134;24,15454552;23,48335405;21,19143711;19,4280158;0,007165194;0,008108727;0,00779105;0,007463453;0,007495763;292,3682334;291,9802856;291,9715521;299,0165766;298,9969482;291,2161449;297,5918579;300,1770131;304,4316046;300,2041265;414,0222612;418,7832947;435,5129811;480,0604803;479,5287781;201,7326785;219,7541615;193,6692713;154,9709695;163,4328544;0;37,90909091;48,81818182;95,09090909;85,81818182;330,0150923;351,6005221;363,599221;376,6021174;367,0630216;0;101,8181818;195,5454545;671,8181818;571,0909091;100862,321;100917,0241;100938,6577;100758,5021;100775,8551;22,24509638;21,84545448;18,64699017;15,86416461;13,63710681;0,006057922;0,007366908;0,007598323;0,006471635;0,006160309;292,0836903;291,9348256;291,9333718;298,3892961;298,3851263;290,7797768;294,6736728;300,0315607;305,0043279;299,3495872;408,0222612;413,2378401;426,2402538;482,6968439;480,6196872;206,0054058;171,299616;161,4874531;159,9709695;195,6146726;0;21,81818182;37,63636364;128,1818182;118,2727273;323,1060014;359,0550676;361,599221;357,5112083;345,2448398;0;65,45454545;211,6363636;799,0909091;661,0909091;100663,353;100739,206;100738,2138;100550,7251;100642,0732;20,5905512;17,9454546;14,6560812;12,30052818;10,48256146;0,005511558;0,00676509;0,006634686;0,005013453;0,004358491;291,4027821;291,9166482;291,9070129;298,5511169;298,5223999;290,8434171;293,119124;301,1861045;305,4770563;298,7586753;403,9313521;410,6923856;425,2402538;488,6059348;482,7105963;206,8235876;141,1177979;143,1238168;200,4255149;245,614674;0;11,81818182;38;149,4545455;134,7272727;12409500
1201;332,5701627;329,4709306;345,1369879;391,2296475;391,0190485;0;210;494,2727273;920;716,9090909;101689,1697;101848,7422;101835,1094;101609,7876;101567,9226;18,89090919;19,31587878;21,27567378;23,59090909;26,31514497;0,009153723;0,010422583;0,01083103;0,008727749;0,00930659;291,2919977;291,0432018;291,0501126;302,5584828;302,5594399;290,0169234;299,2452836;311,5562744;313,1176286;303,575961;408,5285783;419,2934903;458,0410018;547,7120694;531,6233021;272,3776523;285,7812861;294,8123807;316,8591114;312,8821356;0;52,90909091;99,81818182;160,7272727;135,4545455;328,9337991;325,6527488;339,1369879;383,2296475;382,2008667;0;210;493,0909091;917,2727273;718,6363636;101633,9936;101783,4893;101791,8331;101588,576;101522,2763;18,38181825;18,00678808;18,03931011;20,11818175;23,88787235;0,008560996;0,008857128;0,008774667;0,007928659;0,009012045;290,8647211;290,6886597;290,686479;302,4857594;302,4894381;289,4169201;299,6270974;313,101729;312,8449013;303,5577864;409,4376692;418,8389449;459,313729;563,257524;538,9869385;284,2867432;282,7812861;291,6305625;320,6772933;316,0639537;0;55,27272727;104,0909091;169,2727273;142,8181818;308,4792536;301,4709306;314,8642606;354,2296475;357,473594;0;220;498,4545455;920;722,1818182;101605,6847;101822,8075;101871,7464;101685,7031;101612,2031;13,76363633;14,19769721;14,96658265;16,16363638;18,61514525;0,006020087;0,006856219;0,007669212;0,008073204;0,009150227;286,4647161;286,2522944;286,2501137;299,3312156;299,3303472;284,435103;297,2543723;308,3926364;309,2994468;300,9486889;388,4376692;402,4753085;441,5864563;522,8029785;509,077842;275,1958341;272,0540133;282,3578352;308,5863842;307,7912265;0;60;111,3636364;179,3636364;151,6363636;287,7519809;287,6527488;301,4097151;340,5932839;343,2917758;0;220;497;919,0909091;719,2727273;101785,8629;101966,6683;101981,4467;101786,4815;101708,7095;12,42727262;13,27042432;14,26658275;15,15454544;15,98787238;0,005192814;0,00638531;0,007479212;0,008125931;0,009177499;285,001082;284,8250205;284,8319314;297,2584894;297,2576211;283,6169212;294,2634666;305,474454;306,7267206;298,6032437;376,8013056;388,4753085;425,8591836;503,5302512;491,3505721;266,3776523;265,0540133;274,7214716;300,3136569;300,7003174;0;58,09090909;107,7272727;172,1818182;146;25104900
1202;336,5358526;333,2122248;348,5899547;386,4763267;383,5813377;0;220;497,6363636;922,7272727;725,3636364;101952,5291;102006,3303;101900,647;101576,5909;101421,8409;18,90000014;19,36363654;19,92443067;19,3454543;20,01818189;0,008881467;0,010864674;0,011208642;0,009346449;0,009318694;292,2832447;292,0208685;292,0282731;302,8625239;302,852073;291,2204118;299,9764793;310,9068104;311,4286;302,8556519;418,4332858;425,0420948;461,6047752;537,9561768;522,5779974;293,3444158;292,4943321;299,7156372;319,1528931;317,7375433;0;54;100,3636364;162;137,4545455;338,3540344;333,6667702;347,4081365;383,6581449;381,7631559;0;219,0909091;496,0909091;917,2727273;720,2727273;101852,5447;101904,4822;101789,8537;101469,5795;101313,054;17,82727276;17,88181808;18,88806725;19,55454566;19,66363595;0,008481467;0,009441038;0,009815915;0,008672813;0,009014149;293,1277854;292,8481362;292,8309964;304,2943448;303,841156;291,8476868;300,7310208;311,061357;311,2558677;303,1192932;421,615104;428,8602767;465,2411388;537,3198131;522,5779974;294,1625977;292,9488775;300,6247281;319,061984;316,6466342;0;56,36363636;104,5454545;168,9090909;142,9090909;327,4449435;327,0304066;341,4990456;372,839963;370,6722468;0;220;497,4545455;920;722,3636364;101808,0355;101821,5163;101687,9631;101377,5511;101226,9744;15,41818185;16,35454542;16,31533961;16,73636393;17,96363622;0,007781467;0,008886493;0,008934097;0,007398268;0,008640512;292,2341503;292,0390542;292,0400945;304,836165;303,0884399;290,6931374;300,1673834;310,4522677;310,3104165;302,1829279;413,0696494;423,4966403;460,8775024;532,228904;516,8507247;291,3444158;291,0397866;299,7156372;320,2438022;317,0102706;0;59,90909091;110,5454545;178,5454545;151,3636364;313,2631253;309,8485884;327,2263184;365,839963;363,8540649;0;220,9090909;501;918,1818182;721,7272727;101743,0178;101698,4453;101540,5746;101230,4375;101086,2898;11,01818171;12,77272727;14,22443069;15,34545465;16,32727285;0,007196012;0,006547402;0,007135006;0,005941904;0,00711324;290,6068781;290,4845054;290,4782715;305,3425265;303,3348;289,0204107;298,931022;310,561357;310,6922358;302,33748;402,8878313;414,1330039;454,3320479;534,0470858;518,9416337;286,6171431;286,5852411;297,0792736;320,1528931;316,5557251;0;59,54545455;108,2727273;172,1818182;146,2727273;25654800
1203;334,344058;334,4303228;347,929682;388,1195179;391,6049167;0;208,1818182;486,8181818;916,3636364;702,9090909;101358,598;101345,5284;101101,6577;100714,4872;100552,1605;21,6697138;23,13093584;24,09137067;25,78515642;27,01848169;0,008392762;0,009848298;0,01046;0,009644545;0,009904545;292,0148954;291,7478443;291,7441711;302,9412897;302,9377941;291,188865;298,4628989;309,2640742;311,4181602;303,5906178;417,6481739;421,1737921;453,8513128;532,1864846;521,4446689;252,9692813;246,7315202;256,7963312;287,1230247;269,8035126;0;49,63636364;96,45454545;159,7272727;130,1818182;339,7986034;340,0666865;352,4751365;392,3922452;396,4230985;0;210;485,4545455;904,5454545;694,8181818;101245,2891;101214,8082;100981,1342;100562,7628;100356,7244;23,22425912;24,61275361;25,35500735;27,23970188;29,11848172;0,008400943;0,00961648;0,01019;0,009344545;0,009651818;293,4603466;293,211484;293,1896279;303,8322005;303,8105247;292,4525063;299,3901728;309,6640791;311,8545199;304,5087974;424,1027194;427,8101557;459,3967674;534,1864846;524,4446689;249,6056463;250,4587916;262,1599676;288,5775701;271,258058;0;52,63636364;100,5454545;164,7272727;134,7272727;335,0713307;336,8848683;348,4751365;388,8467907;394,2412803;0;213,6363636;489;890,9090909;673,6363636;101157,9872;101112,2372;100896,9439;100482,2251;100270,7976;22,44244125;23,64911756;24,85500717;27,15788373;29,10939078;0,007961853;0,008966479;0,009620909;0,009284545;0,00987;293,2330766;292,9932972;292,9896296;303,4412897;303,4287054;292,08887;299,4628989;309,3822576;310,6636131;303,4542486;419,6481739;426,5374284;458,3058583;529,2773937;518,1719416;256,2420099;249,4587916;265,8872417;275,9412093;251,8035098;0;55,90909091;106,7272727;170,6363636;135,5454545;331,5258761;337,3394137;348,5660456;391,0286088;395,6958258;0;209,0909091;484,1818182;858,1818182;631,2727273;101028,794;100993,6371;100800,8714;100391,9268;100202,7656;21,29698667;22,43093577;23,70955276;25,53061069;25,49120886;0,007898216;0,008720116;0,009054545;0,008397273;0,008709091;293,2058022;292,9660228;292,9714411;303,5503845;303,2196184;292,1525047;299,7265375;310,6186274;311,0363381;302,7451644;418,5572648;426,6283375;461,3967674;535,1864846;519,8992143;251,0601904;232,6406125;254,5236053;243,6684834;219,4398762;0;51,81818182;101,1818182;158,1818182;120,8181818;24021600
1204;346,7548911;342,4002575;353,842016;367,9786516;360,6942915;0;203,6363636;495;940;741,8181818;100498,7429;100440,6974;100278,0547;100057,4205;100008,0163;21,9652625;21,13624902;18,89411276;11,49090906;6,80709323;0,007545455;0,008311818;0,006109091;0,004295455;0,003691818;294,6618347;294,0999589;294,1082819;306,762601;305,3984652;293,9547508;300,4855929;311,2322832;311,547613;303,8894903;430,9251348;432,129475;467,917167;537,4280784;525,0109253;234,2243791;221,1395069;253,5090055;304,6603421;300,9488192;0;47,54545455;97,36363636;166,1818182;141,9090909;355,2094366;344,6729847;353,4783797;353,1604697;346,7852006;0;214,5454545;501,3636364;948,1818182;751,7272727;100304,8232;100207,4759;100092,7756;99968,67827;99922,21165;22,27435303;20,79988532;14,13047626;8,036363645;6,988911499;0,007658182;0,00782;0,005190909;0,003807273;0,004001818;296,2163835;295,5635875;295,5537387;306,4080505;304,2711875;295,5729259;301,6128706;310,5686451;310,420338;302,9440446;437,106953;439,2203841;472,4626215;530,3371693;518,2836526;236,6789246;247,3213237;273,1453691;319,9330694;323,1306374;0;54,54545455;104,7272727;176,4545455;152,1818182;352,0276184;342,4002575;345,751107;332,7968334;330,8761097;0;217,2727273;504;953,6363636;753,8181818;100155,3402;100036,9602;100008,6009;99923,16548;99839,20028;21,08344408;19,29988532;10,03956725;7,427272667;7,970729698;0,00822;0,007481818;0,004652727;0,003697273;0,004168182;295,6982061;295,2090454;295,2082769;303,3353271;301,9439115;295,2092951;301,158328;307,7413802;307,2657942;300,7440463;432,8342257;437,3112932;466,0080761;509,2462574;498,5563771;230,6789246;253,2304133;278,7817327;324,8421603;322,9488192;0;58,54545455;111;187,1818182;160,4545455;338,9367093;338,1275302;337,751107;320,5241061;321,4215643;0;215,4545455;502,9090909;953,6363636;751,3636364;99977,33381;99876,68395;99868,51563;99747,2081;99661,2081;18,39253495;17,97261238;7,739567323;7,79090916;8,743456841;0,006719091;0,00662;0,004017273;0,003282727;0,003789091;294,5345625;294,4635842;294,4537326;301,4989652;300,7984647;294,0092968;300,6765053;306,2595548;306,3021573;300,0440396;422,5614985;432,9476568;460,2808033;501,0644365;492,0109225;226,4061973;243,7758678;274,8726418;322,2057967;318,4033647;0;55,90909091;107,0909091;180,9090909;154,2727273;21522300
1205;290,6796403;290,1528154;304,2402566;345,8145835;347,2182367;0;248,1818182;539,2727273;976,3636364;766,7272727;100521,2251;100649,1989;100585,7642;100395,2479;100346,8558;5,005053087;5,355057326;6,627272693;7,972727299;8,418181679;0,001767273;0,003052727;0,004134545;0,003749091;0,006563636;291,9000383;291,4107666;291,4098372;304,1938227;304,193462;289,8445129;299,9836703;312,7091481;314,8045377;304,8716264;411,6497747;418,7477445;461,5171342;556,6310647;541,0363659;294,4100924;296,3299588;311,5970847;348,2188305;344,3200989;0;63,27272727;112,6363636;174,6363636;148,5454545;296,9523676;297,0619063;311,9675293;355,3600381;354,490964;0;240;528,3636364;960;754,4545455;100489,0803;100624,3991;100565,1527;100379,7841;100310,8558;6,895962152;7,745966434;8,754545559;9,672727325;9,763636329;0,001975455;0,004485455;0,005090909;0,004643636;0,006371818;290,8545865;290,6562223;290,6552929;303,2665489;303,2570967;288,6263261;299,6927518;312,4273238;316,631811;304,3261636;407,5588656;416,7477445;459,1534979;573,9037919;549,8545477;294,1373652;294,3299588;308,5970847;349,9461032;345,411008;0;64,18181818;114,7272727;178,8181818;152,7272727;295,5887312;297,9709972;312,5129838;351,9964017;350,0364186;0;240;522,8181818;949,0909091;747;100485,1669;100625,5178;100578,8246;100415,392;100352,3402;8,186871225;9,036875638;9,854545507;10,69999998;10,58181823;0,003033636;0,004932727;0,005199091;0,005017273;0,005903636;289,9182212;289,6380449;289,6371127;302,2211026;302,1389188;287,989968;299,3109381;311,9364208;312,8499922;302,1443537;407,1043202;413,3841081;454,9716797;560,8128829;533,4909113;294,955547;289,8754134;303,5970847;342,3097395;337,0473716;0;66,54545455;118;185,4545455;157,6363636;292,9523676;298,9709972;310,9675293;343,6327653;344,2182367;0;239,0909091;517,8181818;940;741,5454545;100531,6101;100623,0178;100559,8295;100410,723;100355,2202;10,94141674;10,57323915;10,38181808;11,11818192;11,2818183;0,003238182;0,004682727;0,005075455;0,004967273;0,005830909;288,4545871;288,9380382;288,9371088;301,3120089;301,2661854;286,9536022;298,2291204;309,1273249;312,5499878;301,4534413;386,2861384;408,293199;447,4262251;538,0856101;521,218184;284,6828197;284,6026861;297,4152666;330,764285;329,1382807;0;63,09090909;112,2727273;177;150,9090909;26623800
1206;295,0178999;288,1906655;301,9266468;340,501992;340,9809515;0;250;547,9090909;990;779,9090909;100535,9276;100622,7301;100463,5661;100190,669;100066,0618;3,826245135;4,187269384;4,945454597;5,354545463;5,575547608;0,001660926;0,003147273;0,003445455;0,003064545;0,003784545;291,9168146;291,5494024;291,5294328;306,7766946;306,1061956;289,5702071;300,3612199;312,6324907;313,5791598;304,4860784;410,1755538;418,9703785;462,1297663;551,1581754;537,1274026;300,1584001;301,9728227;316,2433167;350,7751576;347,7386475;0;65,09090909;115;178,2727273;152,1818182;294,6542636;292,8270291;306,9266468;345,5929011;346,9809515;0;250;542,1818182;979,0909091;769,0909091;100437,1207;100512,0256;100361,3849;100081,054;99918,17756;4,635335966;4,923632969;5,636363636;6,58181819;7,166456656;0,00179729;0,003675455;0,004049091;0,003530909;0,004416364;291,3440857;290,8857699;290,8930664;305,9676042;305,9516463;288,7611112;301,115767;313,1597623;313,9518877;304,695171;406,7210083;420,2431058;465,0388572;554,794539;539,8546753;298,7038546;300,8819136;315,6978621;350,6842485;346,284102;0;67,45454545;118,6363636;183,7272727;156,7272727;290,7451727;288,645211;303,108465;339,4110829;340,7082242;0;250;540,3636364;970;765,1818182;100420,0007;100443,9972;100307,9311;100048,5888;99899,44318;4,80806342;4,978178284;5,818181862;6,818181818;7,984638604;0,001602745;0,003440909;0,004163636;0,003732727;0,005091818;289,5349926;289,6675859;289,6839794;305,6494224;304,4880121;286,9520264;300,2612194;311,7961259;311,8609758;302,976987;388,9028265;414,3340149;458,857039;541,7036299;526,7637662;290,1584001;293,7910045;308,8796803;341,229703;337,284102;0;70,36363636;123,0909091;191,6363636;163;287,8360818;284,0088473;298,1993741;335,1383556;334,6173151;0;250;538,1818182;963,6363636;761;100418,8381;100401,4801;100232,5114;99952,02273;99836,80966;5,289881533;5,041814717;5,945454597;6,754545385;7,630093098;0,002250926;0,003392727;0,00377;0,003101818;0,004430909;288,3077226;288,2039462;288,2203425;305,0948764;303,6789246;285,8429316;299,4975836;311,5324929;311,0882485;302,3224404;389,448281;407,9703785;454,9479481;538,2490845;522,2183117;289,7038546;289,6091863;304,5160439;335,8660667;331,8295566;0;68;118,0909091;183,0909091;156,4545455;27378000
